"","treatment","microbe","species","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"56","cent","S17-1","27june2022",TRUE,"richards",FALSE,FALSE,0,0.00141530209862374,441.228609669693,1.42349588638316,733.719537297001,1.84210089149523e-05,6.30926786638987,0.0302558258608531,0.00138499953895864,0.00144560465828884,430.849864029482,451.607355309904,1.37372505284205,1.47326671992426,0.00137919692115043,0.00145140727609705,428.862444651569,453.594774687817,1.36419446769589,1.48279730507043,0.0017677139009895,470.354468349058,1.20924120263121,733.45032839417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","control","S17-1","27june2022",TRUE,"gompertz",FALSE,FALSE,0,0.00191120685410053,598.689501171192,1.56342136573866,668.189062920135,8.6162354266599e-06,1.48942027639683,0.00817301151137141,0.00189703314682367,0.00192538056137738,596.239404816519,601.139597525865,1.54997676180245,1.57686596967486,0.00189431903266427,0.00192809467553678,595.770237429454,601.60876491293,1.54740226317637,1.57944046830094,0.00216004787535417,621.110469342336,1.34721001224605,667.98612254788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","dufours","S17-1","27june2022",TRUE,"gompertz",FALSE,FALSE,0,0.00143046801701281,809.229025094518,0.509145305515556,224.943602411135,3.56849602276241e-05,4.25458262963815,0.00470391358365719,0.00137176625743837,0.00148916977658725,802.230236668763,816.227813520272,0.50140736767044,0.516883243360672,0.00136052549496666,0.00150041053905895,800.890043140427,817.568007048608,0.499925634891588,0.518364976139524,0.00211749114307193,902.489079924834,0.517016745074289,224.462150982857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","sternal","S17-1","27june2022",TRUE,"logistic",FALSE,FALSE,0,0.00313113587192858,735.448383431735,1.47248759670643,716.033151051687,3.55494269661579e-05,2.83820860957136,0.00713870112226946,0.00307265706456925,0.0031896146792879,730.77953026899,740.11723659448,1.46074443336029,1.48423076005256,0.00306145899507491,0.00320081274878224,729.885494556975,741.011272306495,1.45849574250678,1.48647945090607,0.00331519290525486,764.047286954235,1.44252879887917,714.794280845273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","LB","S17-1","27june2022",TRUE,"gompertz.exp",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96609836082537e-06,21.9985728831359,0.000848808215921432,0.419420907926748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","LB","S17-1","27june2022",TRUE,"gompertz.exp",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14682574297388e-05,97.47787984338,0.00217605761713984,0.105004908698127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","sternal","S17-1","27june2022",TRUE,"richards",FALSE,FALSE,0,0.00234269883735494,664.151668896098,1.25586791472142,623.700831199657,2.04481330444262e-05,2.45030255410287,0.00793350953794594,0.00230906165849686,0.00237633601621302,660.120921194599,668.182416597597,1.2428172915315,1.26891853791134,0.00230262049658787,0.00238277717812202,659.349075890056,668.954261902139,1.24031823602705,1.27141759341579,0.00546459362779594,764.474245002362,1.22893850744532,623.963916151978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","cent","S17-1","27june2022",TRUE,"gompertz",FALSE,FALSE,0,0.0013036684700776,401.166637279361,1.53700388037274,718.711192774682,8.66612716195305e-06,3.09912760330522,0.0183301518855,0.00128941269089619,0.00131792424925901,396.068572371924,406.264702186798,1.5068507805211,1.56715698022439,0.00128668286084017,0.00132065407931503,395.092347176883,407.240927381839,1.50107678267716,1.57293097806832,0.00591458317859832,29.9616459442314,1.19807951842516,719.369655654649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","control","S17-1","27june2022",TRUE,"richards",FALSE,FALSE,0,0.00213637756357126,645.228326007704,1.48869494238378,674.215716589859,2.23679060803789e-05,3.71806876321654,0.0174044708096129,0.00209958235806904,0.00217317276907349,639.112102892213,651.344549123196,1.46006458790197,1.5173252968656,0.00209253646765372,0.00218021865948881,637.9409112318,652.515740783609,1.45458217959694,1.52280770517062,0.00297109199536624,693.610544353502,1.32748673504509,672.643913506373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","cent","S17-1","27june2022",TRUE,"richards",FALSE,FALSE,0,0.00144214649524548,468.205000952442,1.40310015819707,708.484477875042,1.57217056419765e-05,5.13528723713129,0.0244047200279091,0.00141628428946443,0.00146800870102654,459.757453447361,476.652548457523,1.36295439375116,1.44324592264298,0.00141133195218721,0.00147296103830376,458.139837967665,478.27016393722,1.35526690694237,1.45093340945177,0.00179275409377913,499.008722104937,1.20224763506544,708.285121633378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","control","S17-1","27june2022",TRUE,"richards",FALSE,FALSE,0,0.0019058945166064,616.340941264535,1.55863509835701,645.85533703306,8.85089712408176e-06,1.69041523303276,0.0125447268913314,0.00189133479083729,0.00192045424237552,613.560208206196,619.121674322874,1.53799902262077,1.57927117409325,0.0018885467582432,0.0019232422749696,613.027727407791,619.654155121279,1.53404743365,1.58322276306402,0.00209429074175525,630.544381139048,1.30703806212174,645.760484788283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","dufours","S17-1","27june2022",TRUE,"gompertz",FALSE,FALSE,0,0.00121442831928877,-14.369495031762,1.56085175263998,1199.39649372043,6.51156954847787e-05,28.5943914540764,0.0732331495000427,0.00110731300021631,0.00132154363836123,-61.4072689737178,32.6682789101938,1.44038322171241,1.68132028356755,0.00108680155613861,0.00134205508243894,-70.4145022817518,41.6755122182278,1.41731477961989,1.70438872566006,0.0159257243721881,189.398930679002,1.37899564519591,1194.06391481046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","sternal","S17-1","27june2022",TRUE,"gompertz",FALSE,FALSE,0,0.0021866310710047,691.512983970066,1.89997754588992,635.265536470186,1.73554576873459e-05,2.7298316298571,0.0282155528532769,0.00215808134310902,0.00221518079890039,687.022410938951,696.003557001181,1.85356296144628,1.94639213033356,0.0021526143739375,0.0022206477680719,686.162513975546,696.863453964586,1.8446750622975,1.95528002948234,0.00221001497986827,714.84107464676,1.46368954583591,640.264288169068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","LB","S17-1","27june2022",TRUE,"gompertz.exp",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77371358701756e-06,-8.18387339934723,0.00031242427219379,0.0745691186787557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
